city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
ottawa,3415 -1 UPLANDS DR,Ward 16,,,,no,building,1,1,0,ramp,2021-01-01,2021-01-01,,,Construct a ramp (between rowhouses),none
ottawa,352 CRETE PL,Ward 12,,45.43077722605853,-75.660109807194,yes,building,1,1,0,barrier-free; ramp,2018-01-01,2018-01-01,,,Exterior alterations to construct a barrier free ramp on a 2 storey residential building,address_points
ottawa,370 DOMINION AVE,Ward 15,,45.39129959947902,-75.75986785154784,yes,building,1,1,0,ramp,2015-01-01,2015-01-01,,,"Repair to the parking garage, ramp and laneway in a 14 storey apartment building",address_points
ottawa,370 FOREST ST,Ward 7,,45.363065996943384,-75.78907707337258,yes,building,1,1,0,ramp,2023-01-01,2023-01-01,,,Exterior alterations to a 7 storey apartment building (Covered roof over garage ramp),address_points
ottawa,39 MARSHALL AVE,Ward 16,,45.38157468499453,-75.73062931769535,yes,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Construct a ramp at the front of a 2 storey detached dwelling,address_points
ottawa,4 DEERFIELD DR,Ward 8,,45.352428087181565,-75.7528392522035,yes,building,1,1,0,lift,2016-01-01,2016-01-01,,,"Interior/exterior alterations to a 3 storey apartment building (remove and replace: elevator hoistway, garbage chute and boiler chimney)",address_points
ottawa,427 MEADOW PARK PL,Ward 13,,45.45004101617141,-75.64773934996153,yes,building,1,1,0,lift,2018-01-01,2018-01-01,,,Interior alterations to a 2 storey detached dwelling (alter for an elevator hoistway),address_points
ottawa,4450 EIGHTH LINE RD,Ward 20,,,,no,building,1,1,0,lift; wheelchair,2011-01-01,2011-01-01,,,"Construct a 1 storey addition/deck, and install an interior self contained wheel chair lift in a 1 storey detached dwelling",none
ottawa,45 MARICONA WAY,Ward 4,,45.31892155122078,-75.92756356652974,yes,building,1,1,0,accessible,2023-01-01,2023-01-01,,,Interior alterations in a 2 storey detached dwelling (accessibility changes),address_points
ottawa,453 DALY AVE,Ward 12,,45.4326435374837,-75.67302661169745,yes,building,1,1,0,handicap; lift,2022-01-01,2022-01-01,,,"Install a handicap lift with concrete pad footing, landing platform and 4 foot tall retaining walls along the driveway of a 2 storey detached dwelling",address_points
ottawa,458 NELSON ST,Ward 12,,45.42205902136138,-75.67800025194727,yes,building,1,1,0,lift,2013-01-01,2013-01-01,,,Lift existing detached dwelling and pour new foundation wall and structural alterations to ground floor assembly,address_points
ottawa,480 METCALFE ST,Ward 17,,45.410165392751686,-75.68692002684854,yes,building,1,1,0,ramp,2017-01-01,2017-01-01,,,Exterior alterations to a 12 storey apartment building (repair parking garage ramp),address_points
ottawa,5 RATAN CRT,Ward 16,,45.34870801183103,-75.67901818330137,yes,building,1,1,0,ramp,2024-01-01,2024-01-01,,,Construct a deck and ramp at rear of 1 storey detached dwelling,address_points
ottawa,50 EMMERSON AVE,Ward 15,,45.40949635401765,-75.73395190475861,yes,building,1,1,0,accessible; ramp,2019-01-01,2019-01-01,,,Exterior alterations to construct an accessible ramp to an 11 storey apartment building,address_points
ottawa,51 TIVERTON DR,Ward 9,,45.356429887151485,-75.72620955259855,yes,building,1,1,0,ramp; wheelchair,2021-01-01,2021-01-01,,,Construct a wheelchair ramp at the side of a 1 storey semi-detached dwelling,address_points
ottawa,53 BURNBANK ST,Ward 9,,45.31824188993836,-75.72692394501478,yes,building,1,1,0,lift,2014-01-01,2014-01-01,,,Interior alterations to install an elevator in a detached dwelling,address_points
ottawa,54 RIDEAU TERR,Ward 13,,45.443713357241634,-75.67869071504096,yes,building,1,1,0,barrier-free; ramp,2013-01-01,2013-01-01,,,"Construct a barrier free ramp at the front of a 3 storey, 6 unit apartment building  (OCSCC No. 894)",address_points
ottawa,583 DONALD ST,Ward 13,,45.429057052429556,-75.64160785676894,yes,building,1,1,0,accessible; ramp; wheelchair,2015-01-01,2015-01-01,,,Construct a deck and wheelchair accessible ramp at the side of a detached dwelling,address_points
ottawa,6 CRAWLEY AVE,Ward 9,,45.3166241344692,-75.72818800667189,yes,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Construct a ramp at the front of a 1 storey detached dwelling,address_points
ottawa,6 FLORAL PL,Ward 8,,45.32343527454531,-75.82204022361566,yes,building,1,1,0,wider doorway,2018-01-01,2018-01-01,,,Interior alterations in a 1 storey detached dwelling (bathroom & widen doorways),address_points
ottawa,639 VIA CAMPANALE AVE,Ward 3,,45.286754112406214,-75.7446176865686,yes,building,1,1,0,accessible; wheelchair,2017-01-01,2017-01-01,,,Interior alterations on the 2nd floor of a 2 storey rowhouse (wheelchair accessible washroom),address_points
ottawa,64 WEDGEWOOD CRES,Ward 2,,45.43618482480202,-75.5594597923569,yes,building,1,1,0,accessible,2015-01-01,2015-01-01,,,Construct a 1 storey addition on a 2 storey detached dwelling (to create an accessible washroom),address_points
ottawa,656 BAYVIEW DR,Ward 5,,45.50989878920246,-76.09400797413495,yes,building,1,1,0,lift,2020-01-01,2020-01-01,,,Alterations to lift existing 1 storey dwelling and raise foundation,address_points
ottawa,660 CONTINENTAL AVE,Ward 6,,45.26946179217791,-75.87955830831378,yes,building,1,1,0,ramp,2020-01-01,2020-01-01,,,Construct a front step and ramp in a 2 storey detached dwelling,address_points
ottawa,677 SMYTH RD,Ward 18,,45.400120454994116,-75.63939997746363,yes,building,1,1,0,ramp,2020-01-01,2020-01-01,,,Exterior alterations to a 2 storey semi-detached dwelling (alter entrance stairs and add ramp),address_points
ottawa,6791 BARSONA PL,Ward 2,,45.46994499267165,-75.51972372935053,yes,building,1,1,0,wider doorway,2021-01-01,2021-01-01,,,Interior alterations to a 2 storey detached dwelling (remove wall and widen door),address_points
ottawa,6839 LAKES PARK DR,Ward 20,,45.27015246714451,-75.58277600303578,yes,building,1,1,0,lift,2014-01-01,2014-01-01,,,Construct a 1 storey addition to a 2 storey detached dwelling (elevator & therapeutic hot tub),address_points
ottawa,691 FENWICK WAY,Ward 3,,45.247190905567905,-75.71661060283347,yes,building,1,1,0,lift,2023-01-01,2023-01-01,,,Construct an addition on a 2 storey detached dwelling (service elevator),address_points
ottawa,700 PENSACOLA CRT,Ward 19,,45.4596727550249,-75.45157516573475,yes,building,1,1,0,lift,2020-01-01,2020-01-01,,,Interior alterations on all floors of a 2 storey detached dwelling (Add elevator and washroom),address_points
ottawa,71 BROADWAY AVE,Ward 17,,45.39613767033139,-75.69184659537748,yes,building,1,1,0,lift,2020-01-01,2020-01-01,,,Interior alterations to add an elevator in a 2 storey detached dwelling,address_points
ottawa,712 ST. LAURENT BLVD,Ward 13,,,,no,building,1,1,0,lift,2014-01-01,2014-01-01,,,"Convert a duplex to a detached dwelling, construct a new second storey, side (elevator lift) and rear additions, rear deck and interior alterations, with a home based business in the basement level.",none
ottawa,719 BAYVIEW DR,Ward 5,,45.50913483687859,-76.09839527591399,yes,building,1,1,0,lift,2020-01-01,2020-01-01,,,"Lift existing 1 storey dwelling,  construct new foundation and add main floor to create 2 storey dwelling",address_points
ottawa,745 CLEARCREST CRES,Ward 1,,45.48186397071436,-75.48095856640153,yes,building,1,1,0,lift,2016-01-01,2016-01-01,,,Interior alterations to a 2 storey detached dwelling including adding an elevator,address_points
ottawa,762 BEAUREGARD CRES,Ward 1,,45.4837768375035,-75.4779016713549,yes,building,1,1,0,accessible,2021-01-01,2021-01-01,,,Interior alterations in a 2 storey detached dwelling (create accessible bathroom),address_points
ottawa,7695 DWYER HILL RD,Ward 21,,44.98614257063114,-75.80221019219644,yes,building,1,1,0,lift,2016-01-01,2016-01-01,,,Exterior alterations to a 1 storey detached dwelling (lift cottage and install a block foundation beneath it),address_points
