_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,WORK,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,GEO_ID,WARD_GRID,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,CURRENT_USE,PROPOSED_USE,DWELLING_UNITS_CREATED,DWELLING_UNITS_LOST,EST_CONST_COST,ASSEMBLY,INSTITUTIONAL,RESIDENTIAL,BUSINESS_AND_PERSONAL_SERVICES,MERCANTILE,INDUSTRIAL,INTERIOR_ALTERATIONS,DEMOLITION,rank,address
235306,23 190427 PLB,00,Plumbing(PS),SFD - Detached,Building Permit Related(PS),98,RIDELLE,AVE, ,M6B,859058,N0832,2023-08-17,2023-08-31,2024-06-13,Closed,"Plumbing - New partition alteration at main floor, new structural design, replacement of plumbing fixtures in the kitchen, powder room, main bath and ensuite bathroom, curbless shower and chimney removal at ensuite, new structural design",Single Family,Single Family,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,98 RIDELLE AVE
246384,18 130986 BLD,01,Small Residential Projects,SFD - Detached,Multiple Projects,511,SAMMON,AVE, ,M4J,7940764,S1426,2018-09-12,2018-09-20,2019-05-16,Closed,"REV 01 - Proposed revision to convert existing basement bath tub with shower, new front porch finishing, changed layout of bedroom #3 with storage and changed shower to curbless shower in en-suit bathroom.Proposed interior alterations, 2-storey rear addition, 2nd storey addition, new covered front porch and new deck in rear yard of existing single family detached dwelling. **** See ZZC Drawings. ****",Sfd,Sfd,0,0,0,0,0,0,0,0,0,0,0,0.057308756,511 SAMMON AVE
319649,23 190427 BLD,00,Small Residential Projects,SFD - Detached,Interior Alterations,98,RIDELLE,AVE, ,M6B,859058,N0832,2023-08-17,2023-08-31,2024-12-23,Closed,"New partition alteration at main floor, new structural design, replacement of plumbing fixtures in the kitchen, powder room, main bath and ensuite bathroom, curbless shower and chimney removal at ensuite, new structural design",Single Family,Single Family,0,0,"300,000",0,0,0,0,0,0,157.6,0,0.057308756,98 RIDELLE AVE
285020,16 208362 BLD,00,Small Residential Projects,SFD - Detached,Interior Alterations,14,LYNVALLEY,CRES, ,M1R,357767,E2126,2016-08-17,2016-08-29,2022-04-11,Cancelled,Widen door opening on east side of building,Sfd-Detached,Sfd-Detached,0,0,4500,0,0,0,0,0,0,5,0,0.09016734,14 LYNVALLEY CRES
278518,20 156430 BLD,02,Small Residential Projects,SFD - Detached,Multiple Projects,44,CORNWALLIS,DR, ,M1P,322900,E2128,2020-11-23,2020-12-22,2021-11-05,Closed,REV - 2 increasing the size of the deck and widen door opening at rear of house.Proposal for 2 storey addition and interior alterations,Sfd Detached,Sfd Detached,0,0,0,0,0,0,0,0,0,0,0,0.09016734,44 CORNWALLIS DR
244245,18 168494 BLD,00,Small Residential Projects,SFD - Detached,Interior Alterations,307,ROSEMARY,RD, ,M5P,861802,S1225,2018-05-30,2018-06-05,2020-02-18,Closed,Proposal to replace rear door opening with wider door.,Sfd,Sfd,0,0,5000,0,0,0,0,0,0,2.32,0,0.15740739,307 ROSEMARY RD
20613,21 172520 BLD,00,Building Additions/Alterations,Multiple Unit Building,Other(BA),1762,AVENUE,RD, ,M5M,10923856,N0824,2021-06-17,2021-08-16,2021-09-27,Closed,Proposal to replace back exterior door with a wider door on ground floor,Mixed Use,Mixed Use,0,0,2000,0,0,0,0,0,0,0,0,0.15740739,1762 AVENUE RD
44244,10 256847 BLD,00,Building Additions/Alterations,Retail Store,Interior Alterations,2850,KINGSTON,RD, ,M1M,9446304,E2026,2010-09-13,2010-12-22,2026-06-08,Closed - Dormant,"Extend portion of existing parapet wall, replace one existing hollow metal door with a wider door, replace 2 existing water closets, replace 2 faucets with motion sensor faucets and replace existing ceiling tiles in washroom",Retail,Retail,0,0,10000,0,0,0,0,0,0,5,0,0.15740739,2850 KINGSTON RD
293368,09 101211 BLD,00,Small Residential Projects,SFD - Detached,Interior Alterations,62,DOONAREE,DR, ,M3A,508432,N1625,2009-01-08,2009-01-08,2026-05-28,Closed,Remove wall in kitchen and widen doorway between living dining rooms,Sfd,Sfd,0,0,"25,000",0,0,0,0,0,0,10.79,0,0.09016734,62 DOONAREE DR
325342,25 155123 BLD,00,Small Residential Projects,SFD - Detached,Interior Alterations,69,KENWOOD,AVE, ,M6C,65314,S1229,2025-05-06,2025-05-14,2025-06-20,Closed,Proposal for load bearing wall removal to widen doorway and interior alterations,Sfd - Detached,Sfd - Detached,0,0,5000,0,0,0,0,0,0,8.7,0,0.09016734,69 KENWOOD AVE
280045,16 210798 BLD,00,Small Residential Projects,SFD - Detached,Multiple Projects,28,ANTIOCH,DR, ,M9B,10558322,W0227,2016-08-22,2016-09-23,2017-05-01,Closed,"Basement level - Add 2 posts and a bridge (from existing post to new post). Ground floor - Remove wall between kitchen and living room, add new post and reinforce existing post. Widen doorway between kitchen and dining room",Sfd,Sfd,0,0,1000,0,0,0,0,0,0,0,0,0.09016734,28 ANTIOCH DR
244081,24 246572 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),490,WILSON,AVE, ,M3H,11902000,N0629,2024-12-04,2025-01-06,2025-07-11,Closed,"Plumbing  - Proposal for interior Alterations - office partitions, ceiling and finishing, including rough-in for sink/pantry and entrance door power door operator",Live Work,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.15852186,490 WILSON AVE
151518,24 246572 HVA,00,Mechanical(MS),Office,Building Permit Related(MS),490,WILSON,AVE, ,M3H,11902000,N0629,2024-12-04,2025-01-07,2026-02-19,Closed,"HVAC - Proposal for interior Alterations - office partitions, ceiling and finishing, including rough-in for sink/pantry and entrance door power door operator",Live Work,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.15852186,490 WILSON AVE
54457,24 246572 BLD,00,Building Additions/Alterations,Office,Interior Alterations,490,WILSON,AVE, ,M3H,11902000,N0629,2024-12-04,2025-01-06,2025-07-18,Closed,"Proposal for interior Alterations - office partitions, ceiling and finishing, including rough-in for sink/pantry and entrance door power door operator",Live Work,Office ,0,0,100000,0,0,0,0,0,0,65.51,0,0.15852186,490 WILSON AVE
212358,19 148795 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),45,GOLFDOWN,DR, ,M9W,1003702,W0131,2019-05-03,2019-06-03,2021-10-04,Closed,"Plumbing  - Proposed interior alterations to existing elementary school to create new universal washroom, new entrance vestibule at exist 7, new hold open devides to two existing doors and one relocated door. New power door operators and lighting replacements. ",Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.15813741,45 GOLFDOWN DR
26388,17 164829 BLD,00,Building Additions/Alterations,Secondary School,Other(BA),17,BROADWAY,AVE, ,M4P,20097962,S1221,2017-05-23,2017-07-13,2026-06-08,Closed,Proposed installation of 2 door opening devices and 18 power door operators.,Secondary School,Same,0,0,145000,0,0,0,0,0,0,0,0,0.15363708,17 BROADWAY AVE
26207,17 187191 BLD,00,Building Additions/Alterations,Secondary School,Other(BA),125,CHATSWORTH,DR, ,M4R,8344129,N0829,2017-06-26,2017-07-21,2019-11-06,Closed,"Proposal to do minor interior alterations including replacement of double door, and hold open devices and power door operators to existing doors ",Secondary School,Secondary School,0,0,154250,0,0,0,0,0,0,15,0,0.14962173,125 CHATSWORTH DR
15089,21 104009 BLD,01,Building Additions/Alterations,Other,Multiple Projects,6,LAMBTON,AVE, ,M6N,9531843,W0535,2022-04-28,2024-09-27,2025-01-16,Closed,"Rev 01 - Removal of exterior back door from scope of work, widening of 2 new doors, relocation of power door operators, removal of electrical works for exterior back door from scope of work.Proposal for complete accessibility upgrades.",Fire Hall,Fire Hall,0,0,0,0,0,0,0,0,0,0,0,0.13324714,6 LAMBTON AVE
353583,16 270269 BLD,01,New Building,Mixed Use/Res w Non Res,New Building,30,MUTUAL,ST, ,   ,7642364,S1332,2020-06-16,2020-06-22,2022-05-24,Closed,"Revision 01- Municipal 9th FL Amenity area, revisions to doors and power door operators.Proposal to construct a 28 storey condo with 407 residential units, commercial at grade, and 5 levels of below grade parking.",Vacant,Mixed Use Res & Non Res,0,0,0,0,0,0,0,0,0,0,0,0.09016734,30 MUTUAL ST
20179,17 275347 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,749,BRIMORTON,DR, ,M1G,313046,E2426,2017-12-13,2018-02-22,2019-02-22,Closed,"Minor renovation to include a new universal washroom, and addition of power door operators (7) & hold open devices (1) on existing doors.",Public School,Public School,0,0,154515.60,0,0,0,0,0,0,16.26,0,0.09016734,749 BRIMORTON DR
91419,17 277038 HVA,00,Mechanical(MS),Elementary School,Building Permit Related(MS),28,BLAISDALE,RD, ,M1P,309262,E2128,2017-12-18,2018-01-30,2019-12-03,Closed,HVAC - Interior alterations to create new universal washroom and new power door operators (7) to existing Elementary school.,Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,28 BLAISDALE RD
80650,17 275352 HVA,01,Mechanical(MS),Elementary School,Building Permit Related(MS),60,HEATHFIELD,DR, ,M1M,343513,E2433,2018-04-09,2018-05-07,2019-02-12,Closed,"Rev 01 - Permit Ammendment for the addition of a private (staff) washroom on the second floor and revision to the layout of the proposed ground floor universal washroom.HVAC - Minor renovation to include a new universal washroom, new drinking fountain, new railing, replacement of 1 set of doors, and addition of power door operators (5) on existing doors.",School,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,60 HEATHFIELD DR
160526,17 275352 PLB,01,Plumbing(PS),Elementary School,Building Permit Related(PS),60,HEATHFIELD,DR, ,M1M,343513,E2433,2018-04-09,2018-05-07,2019-02-12,Closed,"Rev 01 - Permit Ammendment for the addition of a private (staff) washroom on the second floor and revision to the layout of the proposed ground floor universal washroom.Plumbing  - Minor renovation to include a new universal washroom, new drinking fountain, new railing, replacement of 1 set of doors, and addition of power door operators (5) on existing doors.",School,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,60 HEATHFIELD DR
147013,23 111181 HVA,01,Mechanical(MS),Retail Store,Building Permit Related(MS),55,BLOOR,ST,W,M4W,8408497,S1136,2023-04-24,2023-05-18,2023-10-03,Closed,"REVISION 01: (INSPECTORS REQUEST) - NEW WASHROOM LAYOUT, REMOVE MOP SINK, REMOVE NEW FHC, ADD POWER DOOR OPERATORS.HVAC - Proposal for interior alteration to existing retail store.",Retail Store,Retail Store,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,55 BLOOR ST W
92111,17 275347 HVA,00,Mechanical(MS),Elementary School,Building Permit Related(MS),749,BRIMORTON,DR, ,M1G,313046,E2426,2017-12-13,2018-02-22,2019-02-20,Closed,"HVAC - Minor renovation to include a new universal washroom, and addition of power door operators (7) & hold open devices (1) on existing doors.",Public School,Public School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,749 BRIMORTON DR
50498,23 111181 BLD,01,Building Additions/Alterations,Retail Store,Interior Alterations,55,BLOOR,ST,W,M4W,8408497,S1136,2023-04-24,2023-05-17,2023-10-04,Closed,"REVISION 01: (INSPECTORS REQUEST) - NEW WASHROOM LAYOUT, REMOVE MOP SINK, REMOVE NEW FHC, ADD POWER DOOR OPERATORS.Proposal for interior alteration to existing retail store.",Retail Store,Retail Store,0,0,0,0,0,0,0,0,0,0,0,0.09016734,55 BLOOR ST W
172932,17 277038 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),28,BLAISDALE,RD, ,M1P,309262,E2128,2017-12-18,2018-01-30,2019-12-03,Closed,Plumbing  - Interior alterations to create new universal washroom and new power door operators (7) to existing Elementary school.,Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,28 BLAISDALE RD
68496,17 219221 FSU,00,Fire/Security Upgrade,Elementary School,Fire Doors Retrofit,585,QUEENS QUAY, ,W,M5V,7929872,S1035,2017-08-18,2017-09-20,2018-08-16,Closed,Installation of two hold open devices and 15 power door operators,School,School,,,99380,0,0,0,0,0,0,0,0,0.09016734,585 QUEENS QUAY W
170504,17 275347 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),749,BRIMORTON,DR, ,M1G,313046,E2426,2017-12-13,2018-02-22,2019-02-20,Closed,"Plumbing  - Minor renovation to include a new universal washroom, and addition of power door operators (7) & hold open devices (1) on existing doors.",Public School,Public School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,749 BRIMORTON DR
14078,17 275352 BLD,01,Building Additions/Alterations,Elementary School,Interior Alterations,60,HEATHFIELD,DR, ,M1M,343513,E2433,2018-04-09,2018-05-07,2019-02-12,Closed,"Rev 01 - Permit Ammendment for the addition of a private (staff) washroom on the second floor and revision to the layout of the proposed ground floor universal washroom.Minor renovation to include a new universal washroom, new drinking fountain, new railing, replacement of 1 set of doors, and addition of power door operators (5) on existing doors.",School,Same,0,0,0,0,0,0,0,0,0,0,0,0.09016734,60 HEATHFIELD DR
19474,17 219401 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,3190,LAKE SHORE,BLVD,W,M8V,6735913,W0335,2017-08-19,2017-08-23,2019-02-06,Closed,"Minor alterations to add hold open devices (2) and power door operators (12) to existing doors, as well as a minor alteration to lower part of existing millwork (reception desk).",Elementary School,Elementary School,0,0,82764,0,0,0,0,0,0,8.2,0,0.09016734,3190 LAKE SHORE BLVD W
70271,17 187216 FSU,00,Fire/Security Upgrade,Elementary School,Electromagnetic Locks,44,MCKEE,AVE, ,   ,,N1825,2017-06-26,2017-07-13,2025-09-03,Closed,"Proposal to add seven new hold open devices, and two new power door operators to existing doors",School,School,,,30100,0,0,0,0,0,0,0,0,0.09016734,44 MCKEE AVE
19476,17 219406 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,290,BLANTYRE,AVE, ,M1N,309574,E2033,2017-08-19,2017-09-01,2018-06-26,Closed,"Minor alterations to add hold open devices (1) and power door operators (5) to existing doors for ""Blantyre P.S.""",Elementary School,Elementary School,0,0,33858,0,0,0,0,0,0,3,0,0.09016734,290 BLANTYRE AVE
19475,17 219404 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,50,ESSEX,ST, ,M6G,8740418,S1124,2017-08-19,2017-09-06,2020-10-06,Closed,Minor alterations to add hold open devices (8) and power door operators (17) to existing doors.,Elementary School,Elementary School,0,0,127281,0,0,0,0,0,0,11.5,0,0.09016734,50 ESSEX ST
237554,23 111181 PLB,01,Plumbing(PS),Retail Store,Building Permit Related(PS),55,BLOOR,ST,W,M4W,8408497,S1136,2023-04-24,2023-05-18,2023-11-16,Closed,"REVISION 01: (INSPECTORS REQUEST) - NEW WASHROOM LAYOUT, REMOVE MOP SINK, REMOVE NEW FHC, ADD POWER DOOR OPERATORS.Plumbing  - Proposal for interior alteration to existing retail store.",Retail Store,Retail Store,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,55 BLOOR ST W
242056,25 119515 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),95,THE ESPLANADE, , ,   ,14113287,S1038,2025-02-20,2025-03-31,2026-02-04,Closed,"Plumbing  - Proposal for new interior partitions for meeting rooms and offices, new office furniture and equipment, widened doors and door operators for accessibility, new universal washroom, new lighting and electrical distribution with backup battery power. ",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.008097422,95 THE ESPLANADE
,00 119391 CMB,00,Non-Residential Building Permit,Group A & B,Addition to Existing Building,200,MCINTOSH,ST, ,M1N,361680,E3603,2000-01-06 00:00:00.000,2000-05-05 00:00:00.000,2003-11-06 00:00:00.000,Closed,"New front entrance with canopy, handicap ramp & handicap liftDemo permit # 00119010",,,,,250000,0,0,0,0,0,0,0,0,,200 MCINTOSH ST
,00 121567 CMB,00,Non-Residential Building Permit,Place of Worship,Alteration to Existing Building,41,CHATSWORTH,DR, ,M4R,10154580,N1605,2000-01-17 00:00:00.000,2000-03-30 00:00:00.000,2013-12-05 00:00:00.000,Closed,make interior alterations to portion of ground floor by building new washroom for handicap accessibility.   (picked up)                                          CARD PRINTED,,,,,4000,0,0,0,0,0,0,0,0,,41 CHATSWORTH DR
,00 125511 CMB,00,Non-Residential Building Permit,Place of Worship,Alteration to Existing Building,2182,KIPLING,AVE, ,M9W,9667016,W0203,2000-02-03 00:00:00.000,2000-03-10 00:00:00.000,2002-02-19 00:00:00.000,Closed,Interior alterations to create handicap washroom in church.  HVAC  and plumbing permits  included. ,,,,,5000,0,0,0,0,0,0,0,0,,2182 KIPLING AVE
,00 125755 CMB,01,Non-Residential Building Permit,Office,Addition/Alteration to Existing Building,30,ADELAIDE,ST,E,M5C,14606355,S2807,2001-08-02 00:00:00.000,2001-08-29 00:00:00.000,2006-04-15 00:00:00.000,Closed,Alter plans as approved under file 00 - 125755 by constructing vestibule addition at ground floor level .   Also make further interior alterations to floors 15 to 17 and Mezzanine & Penthouse level  for elevator shaft and extension of adjacent stairwell No. 10.     see c. of a. decision,,,,,0,0,0,0,38513,0,7414,0,0,,30 ADELAIDE ST E
,00 126337 CMB,00,Non-Residential Building Permit,Restaurant Greater Than 30 Seats,Alteration to Existing Building,3560,VICTORIA PARK,AVE, ,M2H,9270566,N2404,2000-02-08 00:00:00.000,2000-04-04 00:00:00.000,2004-05-18 00:00:00.000,Closed,INTERIOR ALTERATION TO AN EXISTING RESTURANT UNIT 9.RELOCATE STAFF WASHROOM AND BARRIER FREE WASHROOM.,,,,,"2,500",0,0,0,0,0,0,0,0,,3560 VICTORIA PARK AVE
,00 127139 PLB,00,Residential Building Permit,P/D/F/E/R Drains: all other buildings,Install/Alter Plumbing - only,163,BOARDWALK,DR, ,M4L,14067041,S3213,2000-02-11 00:00:00.000,2000-02-28 00:00:00.000,2003-01-16 00:00:00.000,Closed,"Install 4inch sanitary drain and 4inch storm drain underground drains discharging to sump pits,and 2  elevator scupper drains   for proposed apartment building (91 units)",,,,,0,0,0,0,0,0,0,0,0,,163 BOARDWALK DR
,00 129781 BLD,01,Residential Building Permit,Multiple Unit Building,Alteration to Existing Building,1401,DUPONT,ST, ,M6H,14246417,S1802,2002-12-06 00:00:00.000,,2013-03-08 00:00:00.000,Cancelled,Alter plans as approved under file 00 - 129781 and 00 - 358634 by relocating convenience ramp.,,,0,0,0,0,0,0,0,0,0,0,0,,1401 DUPONT ST
,00 130465 CMB,00,Residential Building Permit,Parking Garage Repairs (all other),Addition to Existing Building,1580-1600,SANDHURST,CRCL, ,M1V,14190587,E4102,2000-02-28 00:00:00.000,2000-03-22 00:00:00.000,2001-01-03 00:00:00.000,Closed,ERECTION OF METAL RAMP COVER FOR UNDERGROUND PARKING GARAGE,,,,,25000.00,0,0,0,0,0,0,0,0,,1580-1600 SANDHURST CRCL
,00 131769 000,00,Non-Residential Building Permit,Mixed Use/Res w Non Res,New Building,1941,YONGE,ST, ,M4S,7274526,S2208,2000-03-01 00:00:00.000,2000-06-21 00:00:00.000,2001-10-15 00:00:00.000,Closed,"CONSTRUCT NEW ONE STOREY RETAIL STORE BUILDING (LCBO)  AREA 1190M2.  See C of A, hold for survey, ramp, curb cut (W22)   survey approved",,,,,4000000,0,0,0,0,912,0,0,0,,1941 YONGE ST
,00 133906 PLB,00,Non-Residential Building Permit,P/D/F/E/R Drains: all other buildings,Install/Alter Plumbing - only,1900,YONGE,ST, ,M4S,7273830,S2203,2000-03-09 00:00:00.000,2000-03-20 00:00:00.000,2001-11-30 00:00:00.000,Closed,Install 4 elevator sumps and 4 v.f.d. at track level.  -plans.  cost incl. 99 -117593,,,,,0,0,0,0,0,0,0,0,0,,1900 YONGE ST
,00 134445 CMB,00,Non-Residential Building Permit,Office,Alteration to Existing Building,595,BAY,ST, ,M5G,7792268,S2711,2000-03-13 00:00:00.000,2000-03-16 00:00:00.000,2006-08-14 00:00:00.000,Closed,make interior alterations to 1st floor elevator lobby.,,,,,52000,0,0,0,20,0,0,0,0,,595 BAY ST
,00 135771 CMB,00,Non-Residential Building Permit,Electromagnetic Locks,Alteration to Existing Building,180,DUNDAS,ST,W,M5G,7792446,S2711,2000-03-16 00:00:00.000,2000-03-16 00:00:00.000,2001-06-22 00:00:00.000,Closed,Install 1 mag lock on 25th floor elevator lobby.,,,,,1000,0,0,0,0,0,0,0,0,,180 DUNDAS ST W
,00 135941 DEM,00,Non-Residential Building Permit,Retail Store,Demolition,3401,DUFFERIN,ST, ,M6A,509769,N1502,2000-03-16 00:00:00.000,2000-05-31 00:00:00.000,2001-01-31 00:00:00.000,Closed,INERTIOR DEMOLITION ASBESTOS ABATEMENT ERECT DEMISING WALL 52 LIN M. & ELEVATOR/SHAFT DEMO.,,,,,"2,000",0,0,0,0,0,0,0,0,,3401 DUFFERIN ST
,00 138128 CMB,00,Non-Residential Building Permit,Office,Alteration to Existing Building,185,FIFTH,ST, ,M8V,1001336,W0606,2000-03-24 00:00:00.000,2000-04-19 00:00:00.000,2003-07-16 00:00:00.000,Closed,Interior alterations to create handicap washroom in government building.  Plumbing permit included.,,,,,1000,0,0,0,10,0,0,0,0,,185 FIFTH ST
,00 139662 BLD,01,Residential Building Permit,SFD - Detached,Addition/Alteration to Existing Building,4,FAIRFIELD,RD, ,M4P,803806,S2201,2003-04-03 00:00:00.000,2003-04-16 00:00:00.000,2003-07-29 00:00:00.000,Closed,Alter plans as approved under BP# 00-139662Change exisitng elevator shaft into closets,,,0,0,0,0,0,0,0,0,0,0,0,,4 FAIRFIELD RD
,00 140405 CMB,00,Non-Residential Building Permit,Industrial Warehouse/Hazardous Building,Addition to Existing Building,3,CROSS,ST, ,M9N,56745,W1102,2000-04-11 00:00:00.000,2000-05-25 00:00:00.000,2002-07-24 00:00:00.000,Closed,INTERIOR RENOVATION &  ADD RAMP  REAR OF  AN EXISITNG BUILDING,,,,,15000,0,0,0,0,0,0,0,0,,3 CROSS ST
,00 140543 CMB,00,Residential Building Permit,Communication Tower,Alteration to Existing Building,1765,LAWRENCE,AVE,E,M1R,354264,E3706,2000-04-11 00:00:00.000,2000-05-18 00:00:00.000,2006-12-01 00:00:00.000,Closed,INSTALLATION OF ROOF TOP ANTENNAS - BELL MOBILITY,,,,,150000.00,0,0,0,0,0,0,0,0,,1765 LAWRENCE AVE E
,00 141347 BLD,01,Residential Building Permit,SFD - Detached,New Building,14,HIGHLAND HILL, , ,M6A,9278970,N1502,2006-02-28 00:00:00.000,2006-03-08 00:00:00.000,2011-02-25 00:00:00.000,Closed,"alter plans by constructing basement entrance at rear, also interior alterations to accomodate elevator.    --      NEW SINGLE FAMILY DWELLING AND DEMO",Sfd,Sfd,0,0,0,0,0,0,0,0,0,0,0,,14 HIGHLAND HILL
,00 141575 CMB,00,Non-Residential Building Permit,Mixed Use/Res w Non Res,Alteration to Existing Building,125,KING,ST,E,M5C,8344742,S2810,2000-04-14 00:00:00.000,2000-05-26 00:00:00.000,2015-07-13 00:00:00.000,Closed,Make interior alterations and construct elevator shaft between basement and 3rd floor level.,,,,,170000,0,0,0,0,0,0,0,0,,125 KING ST E
,00 141839 CMB,01,Non-Residential Building Permit,Mixed Use/Res w Non Res,Alteration to Existing Building,23,FRASER,AVE, ,M6K,14173664,S1408,2001-05-24 00:00:00.000,2001-07-11 00:00:00.000,2002-01-15 00:00:00.000,Closed,"alter bp 00-141839 by replacing handrail front exterior steps,  replace balustrade - lobby stairs, & provide guardrail on roof terrace ",,,,,0,0,0,0,2827,0,1,0,0,,23 FRASER AVE
,00 142221 CMB,00,Non-Residential Building Permit,Industrial Warehouse/Hazardous Building,Alteration to Existing Building,440,PASSMORE,AVE, ,M1V,5000499,E4104,2000-04-17 00:00:00.000,2000-06-22 00:00:00.000,2001-02-26 00:00:00.000,Closed,"OCCUPANCY INTERIOR ALTERATION, HVAC, PLUMBING. (LIFT TOW) BLDG C8-C11",,,,,92000,0,0,0,0,0,0,0,0,,440 PASSMORE AVE
,00 143434 CMB,00,Non-Residential Building Permit,Group D & E,Alteration to Existing Building,359,KING,ST,E,M5A,8353907,S2808,2000-04-20 00:00:00.000,2000-04-25 00:00:00.000,2003-12-09 00:00:00.000,Closed,rECONSTRUCTION OF EXISTING ELEVATOR SHAFT ON EAST PORTIO OF BUILDING                                    CARD PRINTED,,,,,20000,0,0,0,24,0,0,0,0,,359 KING ST E
,00 144261 CMB,00,Non-Residential Building Permit,Office,Alteration to Existing Building,100,WELLINGTON,ST,W,   ,7929301,S2809,2000-04-25 00:00:00.000,2000-05-11 00:00:00.000,2005-04-21 00:00:00.000,Closed,make interior alterations on portion of 21st floor existing office on east side of elevator lobby.,,,,,15000,0,0,0,45,0,0,0,0,,100 WELLINGTON ST W
,00 145632 CMB,00,Non-Residential Building Permit,Canopy w/o enclosure,Alteration to Existing Building,6010,BATHURST,ST, ,M2R,9313325,N1001,2000-04-28 00:00:00.000,2000-10-24 00:00:00.000,2009-03-04 00:00:00.000,Closed,NEW ROOF ENCLOSURE ON EXISTING RAMP THAT GOES DOWN INTO THE PARKING GARAGE BELOW GRADE.,,,,,"35,000",0,0,0,0,0,0,0,0,,6010 BATHURST ST
,00 146657 CMB,00,Residential Building Permit,SFD - Detached,New Building,12,WILBERTON,RD, ,M4V,8353710,S2207,2000-05-02 00:00:00.000,,2002-02-05 00:00:00.000,Closed,"Build new detached house with integeral garage. See Purchase Agreement copy.Hold for Survey approval, curb cut and ramp approval,services, ONHWP.   survey approved",,,,,250000,0,0,0,0,0,0,0,0,,12 WILBERTON RD
,00 146679 CMB,00,Non-Residential Building Permit,Place of Worship,Alteration to Existing Building,162,BLOOR,ST,W,M5S,772746,S2703,2000-05-02 00:00:00.000,2000-10-05 00:00:00.000,2005-02-18 00:00:00.000,Closed,"Make alterations and construct handicapped access ramp, create areaway and basement entrance on west side.  Also construct elevator shaft for elevator between basement and 1st floor level.- Historical. Oct.3/200 APPROVED BY MARISA FROM HERITAGE TORONTO.   - Areaway, access ramp for the handicapped and basement entrance removed from present application and will form part of a subsequent application. HOLD FOR LETTER OF UNDERTAKING from owner.  General Review Committment Certificates from consultants received.",,,,,1000000,0,0,0,0,0,0,0,0,,162 BLOOR ST W
,00 147838 000,00,Non-Residential Building Permit,"Transit Station,Subway, Bus Terminal",Alteration to Existing Building,0,QUEEN'S PARK, , ,   ,,S2709,2000-05-04 00:00:00.000,2000-07-24 00:00:00.000,2002-12-17 00:00:00.000,Closed,MAKE INTERIOR ALTERATIONS TO EXISTING SUBWAY STATION BY INSTALLING 2 ELEVATORS.,,,,,1500000,0,0,0,0,0,0,0,0,,0 QUEEN'S PARK
,00 150685 BLD,02,Non-Residential Building Permit,Club,Alteration to Existing Building,18,ELM,ST, ,M5G,10906711,S2711,2006-08-08 00:00:00.000,2006-10-24 00:00:00.000,2009-12-14 00:00:00.000,Closed,"REVISIONS - Basement level - revision to female staff locker room, male staff locker room, customer washroom and addition of a ramp - Ground floor - addition of two customer washrooms and revised coat check and vestibule plan - Second floor - revision to women's change room plan, wall types and membranes.  Third Floor & fourth floor - revise floor plan - Make interior alterations through the building - Basement to 5th floor.  ",,,,,0,0,0,0,0,0,0,0,0,,18 ELM ST
,00 152657 CMB,00,Non-Residential Building Permit,Retail Store,Alteration to Existing Building,130,KING,ST,W,   ,7929441,S2809,2000-05-18 00:00:00.000,2000-05-25 00:00:00.000,2001-11-02 00:00:00.000,Closed,"make interior alterations to portion of main fl, retail store Unit sw5--'telus mobility'",,,,,150000,0,0,0,0,109.62,0,0,0,,130 KING ST W
